инн,год,оценка,дата_регистрации,статус,нематериальные_активы,результаты_исследований_и_разработок,нематериальные_поисковые_активы,материальные_поисковые_активы,основные_средства,доходные_вложения_в_материальные_ценности,финансовые_вложения,отложенные_налоговые_активы,прочие_внеоборотные_активы,итого_по_разделу_i,запасы,налог_на_добавленную_стоимость_по_приобретенным_ценностям,дебиторская_задолженность,финансовые_вложения_(за_исключением_денежных_эквивалентов),денежные_средства_и_денежные_эквиваленты,прочие_оборотные_активы,итого_по_разделу_ii,баланс,"уставный_капитал_(складочный_капитал,_уставный_фонд,_вклады_товарищей)","собственные_акции,_выкупленные_у_акционеров",переоценка_внеоборотных_активов,добавочный_капитал_(без_переоценки),резервный_капитал,нераспределенная_прибыль_(непокрытый_убыток),итого_по_разделу_iii,заемные_средства,отложенные_налоговые_обязательства,оценочные_обязательства,прочие_обязательства,итого_по_разделу_iv,кредиторская_задолженность,доходы_будущих_периодов,итого_по_разделу_v,выручка,себестоимость_продаж,валовая_прибыль_(убыток),коммерческие_расходы,управленческие_расходы,прибыль_(убыток)_от_продаж,доходы_от_участия_в_других_организациях,проценты_к_получению,проценты_к_уплате,прочие_доходы,прочие_расходы,прибыль_(убыток)_до_налогообложения,текущий_налог_на_прибыль,постоянные_налоговые_обязательства_(активы),изменение_отложенных_налоговых_обязательств,изменение_отложенных_налоговых_активов,прочее,чистая_прибыль_(убыток),"результат_от_переоценки_внеоборотных_активов,_не_включаемый_в_чистую_прибыль_(убыток)_периода","результат_от_прочих_операций,_не_включаемый_в_чистую_прибыль_(убыток)_периода",совокупный_финансовый_результат_периода
7719115300,2018,средний,26.12.1995,Действующее,"163 000,00","0,00","0,00","0,00","4 788 000,00","0,00","0,00","0,00","0,00","4 951 000,00","0,00","0,00","7 434 000,00","0,00","76 095 000,00","2 000,00","83 531 000,00","88 482 000,00","0,00","0,00","0,00","12 163 000,00","4 951 000,00","192 000,00","17 306 000,00","0,00","0,00","0,00","0,00","0,00","71 176 000,00","0,00","71 176 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
7719115300,2017,средний,26.12.1995,Действующее,"163 000,00","0,00","0,00","0,00","5 323 000,00","0,00","0,00","0,00","0,00","5 486 000,00","2 000,00","0,00","3 403 000,00","0,00","81 145 000,00","26 000,00","84 576 000,00","90 062 000,00","0,00","0,00","0,00","11 702 000,00","5 486 000,00","192 000,00","17 380 000,00","0,00","0,00","0,00","0,00","0,00","72 682 000,00","0,00","72 682 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
7719115300,2016,средний,26.12.1995,Действующее,"163 000,00","0,00","0,00","0,00","5 333 000,00","0,00","0,00","0,00","0,00","5 496 000,00","1 000,00","0,00","3 487 000,00","0,00","79 837 000,00","0,00","83 325 000,00","88 821 000,00","0,00","0,00","0,00","10 902 000,00","5 495 000,00","227 000,00","16 624 000,00","0,00","0,00","0,00","0,00","0,00","72 197 000,00","0,00","72 197 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
0245005302,2018,,21.02.1995,Неизвестно,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","7 000,00","5 648 000,00","5 655 000,00","333 000,00","0,00","1 483 000,00","0,00","500 000,00","22 000,00","2 338 000,00","7 993 000,00","785 000,00","0,00","0,00","270 000,00","0,00","-1 726 000,00","-671 000,00","320 000,00","0,00","0,00","39 000,00","0,00","8 305 000,00","0,00","8 664 000,00","155 000,00","944 000,00","-789 000,00","0,00","0,00","-789 000,00","0,00","0,00","0,00","2 373 000,00","3 380 000,00","-1 796 000,00","0,00","0,00","0,00","0,00","-195 000,00","-1 991 000,00","0,00","0,00","-1 991 000,00"
0245005302,2017,,21.02.1995,Неизвестно,"0,00","0,00","0,00","0,00","3 549 000,00","0,00","0,00","9 000,00","5 929 000,00","9 487 000,00","271 000,00","0,00","3 010 000,00","0,00","664 000,00","430 000,00","4 375 000,00","13 862 000,00","785 000,00","0,00","0,00","270 000,00","0,00","330 000,00","1 385 000,00","201 000,00","0,00","0,00","238 000,00","0,00","11 540 000,00","498 000,00","12 477 000,00","1 895 000,00","1 844 000,00","51 000,00","0,00","0,00","51 000,00","0,00","0,00","24 000,00","6 254 000,00","6 700 000,00","-419 000,00","0,00","0,00","0,00","0,00","-48 000,00","-467 000,00","0,00","0,00","-467 000,00"
0245005302,2016,,21.02.1995,Неизвестно,"0,00","0,00","0,00","0,00","10 926 000,00","0,00","0,00","11 000,00","59 566 000,00","70 503 000,00","310 000,00","9 142 000,00","730 000,00","0,00","501 000,00","744 000,00","11 427 000,00","81 930 000,00","785 000,00","0,00","0,00","270 000,00","0,00","797 000,00","1 852 000,00","0,00","0,00","0,00","23 194 000,00","57 000,00","16 291 000,00","40 536 000,00","80 021 000,00","13 183 000,00","13 015 000,00","168 000,00","0,00","0,00","168 000,00","0,00","0,00","143 000,00","0,00","7 000,00","18 000,00","3 000,00","0,00","0,00","0,00","3 000,00","12 000,00","0,00","0,00","12 000,00"
4714004270,2018,высокий,13.11.2002,Действующее,"10 160 000,00","9 849 000,00","0,00","0,00","34 045 896 000,00","0,00","0,00","148 596 000,00","356 011 000,00","34 570 512 000,00","1 626 659 000,00","3 000,00","1 671 732 000,00","0,00","1 889 780 000,00","7 089 000,00","5 195 263 000,00","39 765 775 000,00","8 205 878 000,00","0,00","0,00","373 008 000,00","620 377 000,00","1 946 737 000,00","11 146 000 000,00","0,00","0,00","605 977 000,00","0,00","21 780 216 000,00","1 200 045 000,00","2 552 840 000,00","6 839 559 000,00","4 201 043 000,00","8 187 656 000,00","-3 986 613 000,00","0,00","958 653 000,00","-4 945 266 000,00","0,00","20 248 000,00","3 995 000,00","5 229 352 000,00","180 977 000,00","119 362 000,00","143 315 000,00","93 274 000,00","3 560 000,00","22 608 000,00","50 000,00","2 265 000,00","0,00","518 850 000,00","521 115 000,00"
4714004270,2017,высокий,13.11.2002,Действующее,"11 125 000,00","6 856 000,00","0,00","0,00","34 707 244 000,00","0,00","0,00","122 428 000,00","204 164 000,00","35 051 817 000,00","1 622 501 000,00","418 000,00","1 520 692 000,00","0,00","1 532 505 000,00","8 689 000,00","4 684 805 000,00","39 736 622 000,00","9 014 809 000,00","0,00","0,00","374 101 000,00","704 761 000,00","1 425 622 000,00","11 519 293 000,00","0,00","0,00","555 928 000,00","0,00","23 893 743 000,00","563 667 000,00","1 290 144 000,00","4 323 586 000,00","3 810 126 000,00","7 207 100 000,00","-3 396 974 000,00","0,00","919 453 000,00","-4 316 427 000,00","0,00","12 844 000,00","13 461 000,00","4 469 840 000,00","217 809 000,00","-65 013 000,00","77 239 000,00","136 842 000,00","-38 664 000,00","-7 935 000,00","-4 960 000,00","-193 811 000,00","0,00","766 594 000,00","572 783 000,00"
4714004270,2016,высокий,13.11.2002,Действующее,"32 081 000,00","9 243 000,00","0,00","0,00","33 344 632 000,00","0,00","0,00","169 027 000,00","375 669 000,00","33 930 652 000,00","1 375 061 000,00","0,00","688 768 000,00","0,00","1 628 200 000,00","4 829 000,00","3 696 858 000,00","37 627 510 000,00","9 666 503 000,00","0,00","0,00","374 101 000,00","522 975 000,00","852 839 000,00","11 429 113 000,00","0,00","0,00","426 805 000,00","0,00","0,00","755 476 000,00","25 016 116 000,00","26 198 397 000,00","3 120 603 000,00","6 326 893 000,00","-3 206 290 000,00","0,00","1 250 757 000,00","-4 457 047 000,00","0,00","20 384 000,00","15 152 000,00","4 065 257 000,00","167 908 000,00","-554 466 000,00","0,00","-74 258 000,00","11 921 000,00","24 714 000,00","0,00","-517 831 000,00","0,00","279 002 000,00","-238 829 000,00"
3525198973,2018,низкий,05.02.2008,Действующее,"0,00","0,00","0,00","0,00","10 377 000,00","0,00","0,00","0,00","0,00","10 377 000,00","0,00","0,00","162 000,00","0,00","3 000,00","0,00","165 000,00","10 542 000,00","10 000,00","0,00","0,00","0,00","0,00","10 526 000,00","10 536 000,00","2 000,00","0,00","0,00","0,00","0,00","4 000,00","0,00","6 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","445 000,00","-445 000,00","0,00","0,00","0,00","0,00","0,00","-445 000,00","0,00","0,00","-445 000,00"
3525198973,2017,низкий,05.02.2008,Действующее,"0,00","0,00","0,00","0,00","10 644 000,00","0,00","0,00","0,00","0,00","10 644 000,00","0,00","0,00","341 000,00","0,00","2 000,00","0,00","343 000,00","10 987 000,00","0,00","0,00","0,00","0,00","0,00","0,00","10 981 000,00","2 000,00","0,00","0,00","0,00","0,00","4 000,00","0,00","6 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","313 000,00","-313 000,00","0,00","0,00","0,00","0,00","0,00","-313 000,00","0,00","0,00","0,00"
3525198973,2016,низкий,05.02.2008,Действующее,"0,00","0,00","0,00","0,00","10 911 000,00","0,00","0,00","0,00","0,00","10 911 000,00","0,00","0,00","377 000,00","0,00","18 000,00","0,00","395 000,00","11 306 000,00","0,00","0,00","0,00","0,00","0,00","0,00","11 294 000,00","2 000,00","0,00","0,00","0,00","0,00","9 000,00","0,00","11 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","310 000,00","-310 000,00","0,00","0,00","0,00","0,00","0,00","-310 000,00","0,00","0,00","0,00"
6730069655,2018,средний,25.04.2007,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2 055 000,00","0,00","761 000,00","0,00","180 000,00","0,00","2 996 000,00","2 996 000,00","10 000,00","0,00","0,00","0,00","0,00","2 777 000,00","2 787 000,00","0,00","0,00","0,00","0,00","0,00","209 000,00","0,00","209 000,00","7 970 000,00","2 456 000,00","5 514 000,00","1 514 000,00","1 176 000,00","2 824 000,00","0,00","0,00","0,00","0,00","89 000,00","2 735 000,00","0,00","0,00","0,00","0,00","-239 000,00","2 496 000,00","0,00","0,00","2 496 000,00"
6730069655,2017,средний,25.04.2007,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","26 000,00","0,00","362 000,00","0,00","10 000,00","0,00","398 000,00","398 000,00","10 000,00","0,00","0,00","0,00","0,00","281 000,00","291 000,00","41 000,00","0,00","0,00","0,00","0,00","66 000,00","0,00","107 000,00","432 000,00","2 565 000,00","-2 133 000,00","0,00","0,00","-2 133 000,00","0,00","0,00","0,00","4 061 000,00","1 543 000,00","385 000,00","0,00","0,00","0,00","0,00","0,00","385 000,00","0,00","0,00","385 000,00"
6730069655,2016,средний,25.04.2007,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","288 000,00","0,00","390 000,00","0,00","263 000,00","0,00","941 000,00","941 000,00","10 000,00","0,00","0,00","0,00","0,00","-69 000,00","-59 000,00","0,00","0,00","0,00","0,00","0,00","1 000 000,00","0,00","1 000 000,00","135 000,00","2 618 000,00","-2 483 000,00","0,00","0,00","-2 483 000,00","0,00","0,00","0,00","6 992 000,00","2 969 000,00","1 540 000,00","0,00","0,00","0,00","0,00","1 471 000,00","69 000,00","0,00","0,00","69 000,00"
7710016640,2018,высокий,01.06.1994,Действующее,"251 423 000,00","0,00","0,00","0,00","47 421 626 000,00","2 989 645 000,00","9 588 565 000,00","0,00","0,00","75 410 472 000,00","790 236 000,00","787 410 000,00","6 203 450 000,00","21 439 000 000,00","375 205 000,00","301 484 000,00","29 896 785 000,00","105 307 257 000,00","3 808 912 000,00","0,00","31 490 469 000,00","1 518 343 000,00","191 590 000,00","23 480 421 000,00","80 117 392 000,00","0,00","1 859 740 000,00","19 781 000,00","0,00","13 152 385 000,00","10 660 028 000,00","25 381 000,00","12 037 480 000,00","38 722 870 000,00","22 051 751 000,00","16 671 119 000,00","2 551 384 000,00","4 034 876 000,00","10 084 859 000,00","7 674 021 000,00","2 114 050 000,00","1 066 767 000,00","5 292 029 000,00","1 558 692 000,00","22 539 500 000,00","3 640 381 000,00","1 595 206 000,00","698 523 000,00","29 164 000,00","0,00","19 627 657 000,00","189 082 000,00","0,00","19 816 739 000,00"
7710016640,2017,высокий,01.06.1994,Действующее,"199 715 000,00","0,00","0,00","0,00","52 992 493 000,00","1 513 705 000,00","21 602 652 000,00","0,00","5 085 695 000,00","81 394 260 000,00","767 262 000,00","349 550 000,00","6 082 557 000,00","7 652 442 000,00","222 954 000,00","2 755 000,00","15 077 520 000,00","96 471 780 000,00","3 808 912 000,00","0,00","33 247 676 000,00","1 518 343 000,00","191 590 000,00","43 433 012 000,00","82 199 533 000,00","0,00","2 903 806 000,00","10 485 000,00","0,00","5 315 150 000,00","8 730 781 000,00","215 831 000,00","8 957 097 000,00","38 924 557 000,00","23 298 049 000,00","15 626 508 000,00","2 631 462 000,00","4 811 243 000,00","8 183 803 000,00","6 173 878 000,00","2 583 674 000,00","0,00","3 601 251 000,00","1 271 526 000,00","19 271 080 000,00","2 899 232 000,00","746 300 000,00","1 421 000,00","-210 104 000,00","-19 859 000,00","16 143 306 000,00","0,00","40 597 000,00","16 183 903 000,00"
7710016640,2016,высокий,01.06.1994,Действующее,"209 811 000,00","0,00","0,00","0,00","56 692 231 000,00","1 198 230 000,00","22 059 792 000,00","0,00","595 933 000,00","84 496 812 000,00","292 538 000,00","335 539 000,00","6 326 127 000,00","9 062 942 000,00","334 466 000,00","164 000,00","16 351 776 000,00","100 848 588 000,00","3 812 832 000,00","-54 748 000,00","34 513 671 000,00","1 518 343 000,00","191 590 000,00","36 021 699 000,00","88 134 509 000,00","0,00","2 695 123 000,00","26 931 000,00","0,00","4 576 836 000,00","7 255 537 000,00","854 775 000,00","8 137 243 000,00","39 489 637 000,00","22 358 669 000,00","17 130 968 000,00","2 364 975 000,00","4 225 054 000,00","10 540 939 000,00","192 851 000,00","3 544 934 000,00","0,00","3 411 160 000,00","1 802 704 000,00","15 887 180 000,00","3 344 498 000,00","562 048 000,00","218 780 000,00","-176 206 000,00","2 963 000,00","12 131 121 000,00","0,00","-50 704 000,00","12 080 417 000,00"
0274016330,2018,высокий,04.10.1995,Действующее,"0,00","0,00","0,00","0,00","36 923 000,00","0,00","0,00","8 000,00","0,00","36 931 000,00","9 045 000,00","0,00","15 703 000,00","42 000 000,00","7 214 000,00","242 000,00","74 204 000,00","111 135 000,00","3 799 000,00","0,00","5 648 000,00","0,00","950 000,00","88 110 000,00","98 507 000,00","0,00","572 000,00","3 410 000,00","0,00","572 000,00","8 646 000,00","0,00","12 056 000,00","117 497 000,00","91 153 000,00","26 344 000,00","980 000,00","17 897 000,00","7 467 000,00","0,00","2 108 000,00","0,00","8 872 000,00","12 234 000,00","6 213 000,00","3 326 000,00","-2 099 000,00","-14 000,00","-1 000,00","-113 000,00","2 759 000,00","-435 000,00","0,00","2 324 000,00"
0274016330,2017,высокий,04.10.1995,Действующее,"0,00","0,00","0,00","0,00","36 476 000,00","0,00","0,00","9 000,00","0,00","36 485 000,00","8 113 000,00","0,00","24 796 000,00","37 500 000,00","1 485 000,00","142 000,00","72 036 000,00","108 521 000,00","3 799 000,00","0,00","6 082 000,00","0,00","950 000,00","84 917 000,00","95 748 000,00","0,00","557 000,00","4 790 000,00","0,00","557 000,00","7 426 000,00","0,00","12 216 000,00","108 098 000,00","86 308 000,00","21 790 000,00","0,00","24 771 000,00","-2 981 000,00","0,00","2 586 000,00","0,00","4 607 000,00","2 446 000,00","1 766 000,00","497 000,00","-123 000,00","27 000,00","-5 000,00","-5 000,00","1 286 000,00","0,00","0,00","1 286 000,00"
0274016330,2016,высокий,04.10.1995,Действующее,"0,00","0,00","0,00","0,00","37 376 000,00","0,00","0,00","14 000,00","0,00","37 390 000,00","9 045 000,00","0,00","17 522 000,00","38 500 000,00","4 953 000,00","157 000,00","70 177 000,00","107 567 000,00","3 799 000,00","0,00","6 082 000,00","0,00","950 000,00","83 631 000,00","94 462 000,00","0,00","584 000,00","5 570 000,00","0,00","584 000,00","6 951 000,00","0,00","12 521 000,00","101 355 000,00","83 555 000,00","17 800 000,00","0,00","24 204 000,00","-6 404 000,00","0,00","2 603 000,00","0,00","7 660 000,00","3 387 000,00","472 000,00","255 000,00","-145 000,00","-23 000,00","-6 000,00","8 000,00","226 000,00","0,00","0,00","226 000,00"
5933150780,2018,низкий,16.06.1997,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","98 000,00","0,00","5 000,00","0,00","5 000,00","0,00","108 000,00","108 000,00","0,00","0,00","0,00","0,00","0,00","76 000,00","76 000,00","0,00","0,00","0,00","0,00","0,00","27 000,00","5 000,00","32 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
5933150780,2017,низкий,16.06.1997,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","98 000,00","0,00","1 000,00","0,00","2 000,00","0,00","102 000,00","102 000,00","0,00","0,00","0,00","0,00","0,00","74 000,00","74 000,00","0,00","0,00","0,00","0,00","0,00","26 000,00","2 000,00","28 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
5933150780,2016,низкий,16.06.1997,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","74 000,00","0,00","2 000,00","0,00","0,00","0,00","76 000,00","76 000,00","0,00","0,00","0,00","38 000,00","0,00","0,00","38 000,00","0,00","0,00","0,00","0,00","0,00","38 000,00","0,00","38 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
0274144861,2018,высокий,14.01.2010,Действующее,"109 000,00","0,00","0,00","0,00","3 323 178 000,00","0,00","376 034 000,00","174 777 000,00","157 230 000,00","4 031 328 000,00","3 003 012 000,00","5 607 000,00","851 956 000,00","92 000,00","75 993 000,00","136 607 000,00","4 073 267 000,00","8 104 595 000,00","2 550 884 000,00","0,00","0,00","27 611 000,00","85 568 000,00","-973 079 000,00","1 690 984 000,00","0,00","8 251 000,00","142 790 000,00","0,00","4 185 089 000,00","2 079 369 000,00","6 363 000,00","2 228 522 000,00","7 166 590 000,00","6 685 572 000,00","481 018 000,00","0,00","0,00","481 018 000,00","0,00","4 424 000,00","418 382 000,00","160 116 000,00","258 670 000,00","-31 494 000,00","9 215 000,00","15 139 000,00","123 967 000,00","-59 714 000,00","0,00","23 544 000,00","0,00","0,00","23 544 000,00"
0274144861,2017,высокий,14.01.2010,Действующее,"145 000,00","0,00","0,00","0,00","3 405 920 000,00","0,00","200 036 000,00","234 491 000,00","207 800 000,00","4 048 392 000,00","2 411 354 000,00","9 070 000,00","860 152 000,00","8 400 000,00","135 746 000,00","133 597 000,00","3 558 319 000,00","7 606 711 000,00","2 338 495 000,00","0,00","0,00","0,00","85 568 000,00","-996 623 000,00","1 427 440 000,00","1 897 870 000,00","132 219 000,00","196 698 000,00","0,00","2 106 328 000,00","1 954 779 000,00","23 596 000,00","4 072 943 000,00","8 336 257 000,00","8 620 518 000,00","-284 261 000,00","0,00","0,00","-284 261 000,00","0,00","31 449 000,00","519 156 000,00","145 262 000,00","572 072 000,00","-1 198 778 000,00","0,00","37 601 000,00","-11 809 000,00","213 964 000,00","0,00","-996 623 000,00","0,00","0,00","-996 623 000,00"
0274144861,2016,высокий,14.01.2010,Действующее,"19 000,00","0,00","0,00","0,00","3 384 062 000,00","0,00","200 036 000,00","20 528 000,00","132 210 000,00","3 736 855 000,00","2 699 102 000,00","20 238 000,00","1 095 341 000,00","0,00","97 904 000,00","29 014 000,00","3 941 599 000,00","7 678 454 000,00","2 138 495 000,00","0,00","0,00","0,00","70 246 000,00","23 572 000,00","2 232 313 000,00","2 784 383 000,00","120 410 000,00","161 071 000,00","0,00","249 281 000,00","2 157 231 000,00","94 175 000,00","5 196 860 000,00","8 487 561 000,00","7 654 382 000,00","833 179 000,00","0,00","0,00","833 179 000,00","0,00","41 003 000,00","522 114 000,00","650 186 000,00","964 194 000,00","38 060 000,00","15 205 000,00","26 937 000,00","13 220 000,00","13 937 000,00","0,00","23 572 000,00","0,00","0,00","23 572 000,00"
7814466883,2018,низкий,26.04.2010,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","538 000,00","0,00","0,00","538 000,00","1 000,00","0,00","122 000,00","0,00","0,00","0,00","123 000,00","661 000,00","0,00","0,00","0,00","0,00","0,00","0,00","-3 747 000,00","0,00","0,00","0,00","0,00","4 408 000,00","0,00","0,00","0,00","0,00","170 000,00","-170 000,00","0,00","0,00","-170 000,00","0,00","0,00","0,00","0,00","0,00","-170 000,00","0,00","0,00","0,00","0,00","0,00","-170 000,00","0,00","0,00","0,00"
7814466883,2017,низкий,26.04.2010,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","709 000,00","0,00","0,00","709 000,00","1 000,00","0,00","122 000,00","0,00","0,00","0,00","123 000,00","832 000,00","0,00","0,00","0,00","0,00","0,00","0,00","-3 576 000,00","0,00","0,00","0,00","0,00","4 408 000,00","0,00","0,00","0,00","0,00","277 000,00","-277 000,00","0,00","0,00","-277 000,00","0,00","0,00","0,00","0,00","9 000,00","-286 000,00","0,00","0,00","0,00","0,00","0,00","-286 000,00","0,00","0,00","0,00"
7814466883,2016,низкий,26.04.2010,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","879 000,00","0,00","0,00","879 000,00","13 000,00","0,00","103 000,00","0,00","10 000,00","0,00","126 000,00","1 005 000,00","0,00","0,00","0,00","0,00","0,00","0,00","-3 290 000,00","0,00","0,00","0,00","0,00","4 283 000,00","12 000,00","0,00","12 000,00","0,00","377 000,00","-377 000,00","0,00","0,00","-377 000,00","0,00","0,00","0,00","0,00","15 000,00","-392 000,00","0,00","0,00","0,00","0,00","0,00","-392 000,00","0,00","0,00","0,00"
6133002706,2018,высокий,05.07.1996,Действующее,"0,00","0,00","0,00","0,00","15 417 000,00","0,00","0,00","0,00","857 000,00","16 274 000,00","171 999 000,00","268 000,00","129 805 000,00","39 784 000,00","30 968 000,00","46 000,00","372 870 000,00","389 144 000,00","10 000 000,00","0,00","0,00","0,00","0,00","239 863 000,00","249 863 000,00","138 664 000,00","0,00","0,00","0,00","0,00","617 000,00","0,00","139 281 000,00","576 209 000,00","554 257 000,00","21 952 000,00","47 577 000,00","0,00","-25 625 000,00","0,00","1 407 000,00","7 137 000,00","48 560 000,00","4 273 000,00","12 932 000,00","1 061 000,00","0,00","0,00","0,00","0,00","11 871 000,00","0,00","0,00","11 871 000,00"
6133002706,2017,высокий,05.07.1996,Действующее,"0,00","0,00","0,00","0,00","20 987 000,00","0,00","0,00","0,00","1 137 000,00","22 124 000,00","138 921 000,00","1 576 000,00","197 514 000,00","47 077 000,00","17 916 000,00","50 000,00","403 054 000,00","425 178 000,00","10 000 000,00","0,00","0,00","0,00","0,00","325 702 000,00","335 702 000,00","39 726 000,00","0,00","0,00","0,00","0,00","49 750 000,00","0,00","89 476 000,00","738 357 000,00","708 168 000,00","30 189 000,00","78 535 000,00","0,00","-48 346 000,00","0,00","1 567 000,00","4 142 000,00","77 639 000,00","4 299 000,00","22 419 000,00","4 212 000,00","0,00","0,00","0,00","0,00","18 207 000,00","0,00","0,00","18 207 000,00"
6133002706,2016,высокий,05.07.1996,Действующее,"0,00","0,00","0,00","0,00","13 931 000,00","0,00","0,00","0,00","1 039 000,00","14 970 000,00","131 706 000,00","0,00","200 235 000,00","45 657 000,00","24 715 000,00","63 000,00","402 376 000,00","417 346 000,00","10 000 000,00","0,00","0,00","0,00","0,00","317 990 000,00","327 990 000,00","32 543 000,00","0,00","0,00","0,00","0,00","56 813 000,00","0,00","89 356 000,00","820 795 000,00","793 872 000,00","26 923 000,00","49 947 000,00","0,00","-23 024 000,00","0,00","2 792 000,00","0,00","64 860 000,00","26 014 000,00","18 614 000,00","4 056 000,00","0,00","0,00","0,00","0,00","14 558 000,00","0,00","0,00","14 558 000,00"
2423012272,2018,низкий,11.12.2007,В стадии ликвидации,"0,00","0,00","0,00","0,00","19 014 000,00","0,00","0,00","156 389 000,00","0,00","175 403 000,00","17 855 000,00","0,00","3 137 000,00","0,00","11 141 000,00","0,00","32 133 000,00","207 536 000,00","265 916 000,00","0,00","0,00","534 000,00","0,00","-2 960 801 000,00","-2 694 351 000,00","0,00","0,00","307 000,00","0,00","2 663 692 000,00","237 888 000,00","0,00","238 195 000,00","994 000,00","2 602 000,00","-1 608 000,00","475 000,00","0,00","-2 083 000,00","0,00","0,00","5 475 000,00","48 966 000,00","242 135 000,00","-200 727 000,00","0,00","-40 146 000,00","0,00","0,00","0,00","-200 727 000,00","0,00","0,00","-200 727 000,00"
2423012272,2017,низкий,11.12.2007,В стадии ликвидации,"0,00","0,00","0,00","0,00","228 078 000,00","0,00","6 000,00","156 389 000,00","0,00","384 473 000,00","23 921 000,00","0,00","1 389 000,00","0,00","9 683 000,00","7 000,00","35 000 000,00","419 473 000,00","265 916 000,00","0,00","0,00","534 000,00","0,00","-2 760 074 000,00","-2 493 624 000,00","0,00","0,00","169 000,00","0,00","2 676 102 000,00","236 826 000,00","0,00","236 995 000,00","3 460 000,00","7 799 000,00","-4 339 000,00","1 244 000,00","0,00","-5 583 000,00","0,00","0,00","5 011 000,00","129 252 000,00","559 947 000,00","-441 289 000,00","0,00","-88 258 000,00","0,00","0,00","0,00","-441 289 000,00","0,00","0,00","-441 289 000,00"
2423012272,2016,низкий,11.12.2007,В стадии ликвидации,"0,00","0,00","0,00","0,00","192 862 000,00","0,00","6 000,00","156 389 000,00","0,00","349 257 000,00","27 499 000,00","0,00","1 219 000,00","0,00","3 504 000,00","14 000,00","32 236 000,00","381 493 000,00","265 916 000,00","0,00","0,00","534 000,00","0,00","-2 318 785 000,00","-2 052 335 000,00","77 533 000,00","0,00","1 312 000,00","0,00","2 148 579 000,00","206 403 000,00","0,00","285 248 000,00","11 348 000,00","18 709 000,00","-7 361 000,00","1 971 000,00","0,00","-9 332 000,00","0,00","4 000,00","37 467 000,00","379 207 000,00","269 064 000,00","63 348 000,00","0,00","-9 167 000,00","0,00","-21 837 000,00","0,00","41 511 000,00","0,00","0,00","41 511 000,00"
5020037784,2018,высокий,02.03.2004,Действующее,"882 000,00","0,00","0,00","0,00","10 126 339 000,00","0,00","260 000,00","8 476 900 000,00","1 222 109 000,00","19 826 490 000,00","2 835 129 000,00","0,00","5 785 237 000,00","729 112 000,00","1 455 029 000,00","0,00","10 804 507 000,00","30 630 997 000,00","5 280 986 000,00","0,00","0,00","38 534 218 000,00","99 353 000,00","-37 166 891 000,00","6 747 666 000,00","11 119 487 000,00","601 653 000,00","166 160 000,00","0,00","601 653 000,00","11 996 031 000,00","0,00","23 281 678 000,00","31 060 258 000,00","18 437 770 000,00","12 622 488 000,00","9 638 155 000,00","2 464 308 000,00","520 025 000,00","0,00","137 529 000,00","1 209 530 000,00","897 395 000,00","1 694 723 000,00","-1 349 304 000,00","0,00","161 279 000,00","-48 516 000,00","156 870 000,00","1 137 000,00","-1 239 813 000,00","0,00","0,00","-1 239 813 000,00"
